ANNEE,MOIS,SEMAINE,JOUR,DATE,PREVISION_BUDGET_FRAIS,REALISE_TOTAL_FRAIS,NB_HEURES_TOTAL_FRAIS,OBJECTIF_PROD_FRAIS,PREVISION_BUDGET_GEL,REALISE_TOTAL_GEL,NB_HEURES_TOTAL_GEL,OBJECTIF_PROD_GEL,PREVISION_BUDGET_FFL,REALISE_TOTAL_FFL,NB_HEURE_PREPARATION_FFL,OBJECTIF_PROD_FFL,REALISE_GEL_EXP,REALISE_FLF_EXP,REALISE_HGE_EXP,REALISE_MECA_EXP,TOTAL_EXPE_EXP,NB_HEURE_EXP,OBJECTIF_PROD_EXP,colIndex,dernier_jour_ferie,prochain_jour_ferie
2021,6,23,ven,2021-06-11,110525.0,110525.0,666.0,209.0,13163.0,13171.0,102.0,139.0,,29525.0,157.0,153.0,544.0,1097.0,264.0,2653.0,7424.0,462.0,51.52709035,11.0,18,33
2021,6,23,sam,2021-06-12,86525.0,86641.0,500.0,209.0,10750.0,10750.0,90.0,139.0,,17677.0,112.0,153.0,450.0,714.0,104.83098591549296,996.0,3341.0,216.0,51.52709035,12.0,19,32
2021,6,24,lun,2021-06-14,84955.0,85000.0,469.0,209.0,14072.0,14075.0,116.0,139.0,,18574.0,121.0,153.0,584.0,779.0,241.0,1961.0,5747.0,394.0,51.52709035,14.0,21,30
2021,6,24,mar,2021-06-15,97318.0,97351.0,535.0,209.0,16365.0,16370.0,136.0,139.0,,18949.0,126.0,153.0,626.0,898.0,264.0,1656.0,5824.0,439.0,51.52709035,15.0,22,29
2021,6,24,mer,2021-06-16,92071.0,92110.0,525.0,209.0,17112.0,17117.0,136.0,139.0,,19968.0,120.0,153.0,623.0,753.0,210.0,2081.0,5928.0,410.0,51.52709035,16.0,23,28
2021,6,24,jeu,2021-06-17,102148.0,102284.0,548.0,209.0,14046.0,14046.0,135.0,139.0,,24481.0,156.0,153.0,506.0,1030.0,209.0,1927.0,5754.0,430.0,51.52709035,17.0,24,27
2021,6,24,ven,2021-06-18,97902.0,97963.0,564.0,209.0,13202.0,13206.0,123.0,139.0,,27065.0,178.0,153.0,478.0,1077.0,219.0,2312.0,7186.0,296.0,51.52709035,18.0,25,26
2021,6,24,sam,2021-06-19,70121.0,70230.0,418.0,209.0,8348.0,8351.0,72.0,139.0,,17580.0,122.0,153.0,283.0,689.0,30.0,1352.0,3127.0,139.0,51.52709035,19.0,26,25
2021,6,25,lun,2021-06-21,83842.0,83869.0,443.0,209.0,16181.0,16184.0,135.0,139.0,,21425.0,149.0,153.0,542.0,1022.0,279.0,1878.0,5993.0,374.0,51.52709035,21.0,28,23
2021,6,25,mar,2021-06-22,99117.0,99148.0,544.0,209.0,13136.0,13136.0,123.0,139.0,,18165.0,121.0,153.0,508.0,675.0,206.0,1662.0,5779.0,436.0,51.52709035,22.0,29,22
2021,6,25,mer,2021-06-23,92263.0,92403.0,561.0,209.0,14415.0,14424.0,128.0,139.0,,18600.0,133.0,153.0,556.0,715.0,204.0,2194.0,5622.0,446.0,51.52709035,23.0,30,21
2021,6,25,jeu,2021-06-24,107096.0,107114.0,599.0,209.0,14199.0,14202.0,135.0,139.0,,24784.0,153.0,153.0,560.0,946.0,237.0,1770.0,5598.0,417.0,51.52709035,24.0,31,20
2021,6,25,ven,2021-06-25,94460.0,94578.0,525.0,209.0,12453.0,12456.0,110.0,139.0,,28465.0,177.0,153.0,476.0,994.0,218.0,2239.0,6579.0,385.0,51.52709035,25.0,32,19
2021,6,25,sam,2021-06-26,69967.0,69978.0,376.0,209.0,7864.0,7867.0,68.0,139.0,,16361.0,105.0,153.0,308.0,653.0,30.0,1221.0,3032.0,266.0,51.52709035,26.0,33,18
2021,6,26,lun,2021-06-28,78649.0,89978.0,528.0,209.0,16185.0,16186.0,139.0,136.0,19190.0,17128.0,115.0,153.0,589.0,787.0,225.0,2140.0,3903.302857142857,250.0,51.52709035,,35,16
2021,6,26,mar,2021-06-29,89554.0,91216.0,528.0,209.0,10516.0,10519.0,104.0,136.0,16765.0,16191.0,112.0,153.0,422.0,742.0,197.0,1516.0,3892.8101492537317,255.0,51.52709035,1.0,36,15
2021,6,26,mer,2021-06-30,92281.0,93415.0,570.0,209.0,15310.0,15314.0,127.0,136.0,16773.0,17718.0,119.0,153.0,560.0,740.0,212.0,2167.0,4349.319402985075,246.0,51.52709035,2.0,37,14
2021,6,26,jeu,2021-07-01,117793.0,111111.0,573.0,209.0,14624.0,14630.0,111.0,131.0,22153.0,22972.0,161.0,147.0,536.0,998.0,226.0,1799.0,4097.891230769232,235.0,51.52709035,3.0,38,13
2021,6,26,ven,2021-07-02,100717.0,107398.0,586.0,209.0,11216.0,11223.0,98.0,131.0,22889.0,26513.0,161.0,147.0,431.0,1066.0,201.0,2496.0,4446.354032258064,234.0,51.52709035,4.0,39,12
2021,6,26,sam,2021-07-03,69844.0,79292.0,441.0,209.0,4425.0,4426.0,40.0,131.0,10454.0,17360.0,112.0,147.0,165.0,718.0,26.0,1325.0,2872.9873015873027,125.0,51.52709035,5.0,40,11
2021,7,27,lun,2021-07-05,79969.0,89182.0,465.0,209.0,14340.0,14348.0,120.0,131.0,17967.0,17538.0,120.0,147.0,577.0,938.0,202.0,2022.0,3903.302857142857,231.0,51.52709035,7.0,42,9
2021,7,27,mar,2021-07-06,98446.0,102490.0,488.0,209.0,13175.0,13175.0,105.0,131.0,17190.0,16854.0,108.0,147.0,547.0,701.0,204.0,1740.0,3892.8101492537317,242.0,51.52709035,8.0,43,8
2021,7,27,mer,2021-07-07,104814.0,97399.0,542.0,209.0,13638.0,13644.0,112.0,131.0,17641.0,16445.0,115.0,147.0,540.0,731.0,234.0,2256.0,4349.319402985075,239.0,51.52709035,9.0,44,7
2021,7,27,jeu,2021-07-08,110920.0,110968.0,592.0,209.0,15229.0,15232.0,110.0,131.0,23791.0,21682.0,152.0,147.0,580.0,1131.0,211.0,1821.0,4097.891230769232,211.0,51.52709035,10.0,45,6
2021,7,27,ven,2021-07-09,108238.0,105971.0,600.0,209.0,13282.0,13286.0,103.0,131.0,25378.0,24357.0,169.0,147.0,508.0,1128.0,216.0,2430.0,4446.354032258064,266.0,51.52709035,11.0,46,5
2021,7,27,sam,2021-07-10,88006.0,100198.0,536.0,209.0,12243.0,12249.0,93.0,131.0,21643.0,16434.0,106.0,147.0,464.0,734.0,30.0,1662.0,2872.9873015873027,198.0,51.52709035,12.0,47,4
2021,7,28,lun,2021-07-12,91420.0,112533.0,632.0,209.0,14297.0,14309.0,114.0,131.0,18277.0,23510.0,147.0,147.0,566.0,1045.0,227.0,2469.0,3903.302857142857,265.0,51.52709035,14.0,49,2
2021,7,28,mar,2021-07-13,98939.0,103495.0,602.0,209.0,11081.0,11085.0,106.0,131.0,17409.0,21383.0,137.0,147.0,470.0,937.0,214.0,2158.0,3892.8101492537317,234.0,51.52709035,15.0,50,1
2021,7,28,jeu,2021-07-15,102915.0,89538.0,523.0,209.0,12103.0,12105.0,99.0,131.0,22899.0,23841.0,155.0,147.0,502.0,1144.0,224.0,2092.0,4097.891230769232,311.0,51.52709035,17.0,1,31
2021,7,28,ven,2021-07-16,98401.0,103488.0,578.0,209.0,11303.0,11307.0,108.0,131.0,27046.0,26647.0,161.0,147.0,480.0,1156.0,219.0,1910.0,4446.354032258064,253.0,51.52709035,18.0,2,30
2021,7,28,sam,2021-07-17,87630.0,75732.0,466.0,209.0,7355.0,7361.0,76.0,131.0,19026.0,17537.0,116.0,147.0,343.0,759.0,23.0,1332.0,2872.9873015873027,148.0,51.52709035,19.0,3,29
2021,7,29,lun,2021-07-19,85040.0,91343.0,519.0,209.0,13592.0,13602.0,115.0,131.0,18193.0,17111.0,118.0,147.0,569.0,871.0,221.0,2106.0,3903.302857142857,198.0,51.52709035,21.0,5,27
2021,7,29,mar,2021-07-20,94781.0,96592.0,508.0,209.0,10801.0,10808.0,98.0,131.0,17490.0,19127.0,120.0,147.0,494.0,769.0,193.0,1612.0,3892.8101492537317,217.0,51.52709035,22.0,6,26
2021,7,29,mer,2021-07-21,100970.0,93299.0,545.0,209.0,10913.0,10924.0,103.0,131.0,19199.0,17537.0,115.0,147.0,428.0,763.0,201.0,2109.0,4349.319402985075,212.0,51.52709035,23.0,7,25
2021,7,29,jeu,2021-07-22,115767.0,106071.0,565.0,209.0,12290.0,12293.0,106.0,131.0,22260.0,21304.0,141.0,147.0,484.0,966.0,216.0,1815.0,4097.891230769232,200.0,51.52709035,24.0,8,24
2021,7,29,ven,2021-07-23,99106.0,101634.0,575.0,209.0,13747.0,13760.0,116.0,131.0,26567.0,25018.0,156.0,147.0,524.0,988.0,200.0,2333.0,4446.354032258064,216.0,51.52709035,25.0,9,23
2021,7,29,sam,2021-07-24,81490.0,74235.0,400.0,209.0,7269.0,7271.0,53.0,131.0,17472.0,16471.0,113.0,147.0,294.0,711.0,28.0,1312.0,2872.9873015873027,160.0,51.52709035,26.0,10,22
2021,7,30,lun,2021-07-26,71388.0,80729.0,424.0,209.0,13882.0,13890.0,136.0,131.0,18557.0,15999.0,121.0,147.0,559.0,902.0,244.0,1784.0,3903.302857142857,213.0,51.52709035,28.0,12,20
2021,7,30,mar,2021-07-27,98502.0,88741.0,453.0,209.0,15705.0,15706.0,130.0,131.0,18128.0,17975.0,126.0,147.0,565.0,779.0,215.0,1506.0,3892.8101492537317,210.0,51.52709035,29.0,13,19
2021,7,30,mer,2021-07-28,102746.0,87069.0,509.0,209.0,15265.0,15279.0,131.0,131.0,19139.0,18036.0,116.0,147.0,567.0,814.0,213.0,2049.0,4349.319402985075,230.0,51.52709035,30.0,14,18
2021,7,30,jeu,2021-07-29,109452.0,95260.0,492.0,209.0,14518.0,14519.0,130.0,131.0,24319.0,21700.0,147.0,147.0,530.0,1031.0,197.0,1619.0,4097.891230769232,210.0,51.52709035,31.0,15,17
2021,7,30,ven,2021-07-30,100265.0,95151.0,520.0,209.0,13210.0,13223.0,113.0,131.0,25513.0,21834.0,145.0,147.0,565.0,983.0,205.0,2267.0,4446.354032258064,210.0,51.52709035,32.0,16,16
2021,7,30,sam,2021-07-31,86448.0,74358.0,394.0,209.0,6264.0,6267.0,56.0,131.0,17517.0,16429.0,111.0,147.0,262.0,750.0,28.0,1306.0,2872.9873015873027,168.0,51.52709035,33.0,17,15
2021,8,26,lun,2021-08-02,89419.0,76679.0,380.0,187.0,11336.0,12004.0,97.0,132.0,17967.0,15515.0,101.0,147.0,463.0,761.0,193.0,1771.0,3903.302857142857,202.0,51.52709035,,19,13
2021,8,26,mar,2021-08-03,101045.0,88418.0,464.0,187.0,14992.0,13265.0,105.0,132.0,17190.0,15827.0,102.0,147.0,540.0,675.0,204.0,1546.0,3892.8101492537317,239.0,51.52709035,1.0,20,12
2021,8,26,mer,2021-08-04,105097.0,90367.0,491.0,187.0,16306.0,12868.0,102.0,132.0,17641.0,15969.0,101.0,147.0,513.0,771.0,187.0,2132.0,4349.319402985075,239.0,51.52709035,2.0,21,11
2021,6,26,jeu,2021-08-05,117323.0,106767.0,567.0,187.0,14971.0,13033.0,89.0,132.0,23791.0,22182.0,126.0,147.0,524.0,892.0,205.0,1781.0,4097.891230769232,240.0,51.52709035,3.0,22,10
2021,6,26,ven,2021-08-06,106658.0,101849.0,558.0,187.0,16300.0,12036.0,97.0,132.0,25378.0,23996.0,132.0,147.0,477.0,892.0,211.0,2333.0,4446.354032258064,156.0,51.52709035,4.0,23,9
2021,6,26,sam,2021-08-07,86954.0,78925.0,413.0,187.0,6497.0,5730.0,47.0,132.0,21643.0,15958.0,107.0,147.0,242.0,640.0,25.0,1366.0,2872.9873015873027,92.0,51.52709035,5.0,24,8
2021,8,27,lun,2021-08-09,78475.0,85406.0,481.0,187.0,14685.0,13717.0,110.0,132.0,18277.0,16129.0,113.0,147.0,548.0,866.0,206.0,1971.0,3903.302857142857,173.0,51.52709035,7.0,26,6
2021,8,27,mar,2021-08-10,108001.0,86785.0,452.0,187.0,13459.0,12841.0,116.0,132.0,17409.0,18480.0,117.0,147.0,533.0,748.0,197.0,1459.0,3892.8101492537317,180.0,51.52709035,8.0,27,5
2021,8,27,mer,2021-08-11,127517.0,85335.0,443.0,187.0,13387.0,13750.0,106.0,132.0,19805.0,18770.0,117.0,147.0,513.0,811.0,198.0,1955.0,4349.319402985075,184.0,51.52709035,9.0,28,4
2021,8,27,jeu,2021-08-12,134218.0,103878.0,545.0,187.0,14874.0,13138.0,103.0,132.0,22899.0,22586.0,127.0,147.0,502.0,992.0,219.0,1772.0,4097.891230769232,133.0,51.52709035,10.0,29,3
2021,8,27,ven,2021-08-13,99277.0,105872.0,568.0,187.0,15257.0,13805.0,104.0,132.0,27046.0,25111.0,147.0,147.0,543.0,1023.0,207.0,2462.0,4446.354032258064,99.0,51.52709035,11.0,30,2
2021,8,27,sam,2021-08-14,35291.0,78858.0,420.0,187.0,7227.0,6331.0,41.0,132.0,19026.0,18265.0,111.0,147.0,281.0,705.0,28.0,1386.0,2872.9873015873027,91.0,51.52709035,12.0,31,1
2021,8,28,lun,2021-08-16,97218.0,87856.0,471.0,187.0,13548.0,10493.0,91.0,132.0,18193.0,20120.0,126.0,147.0,457.0,996.0,201.0,2072.0,3903.302857142857,219.0,51.52709035,14.0,1,77
2021,8,28,mar,2021-08-17,102841.0,91497.0,507.0,187.0,13835.0,8230.0,76.0,132.0,17490.0,21199.0,124.0,147.0,350.0,772.0,204.0,1608.0,3892.8101492537317,178.0,51.52709035,15.0,2,76
2021,8,28,mer,2021-08-18,100673.0,85650.0,480.0,187.0,15093.0,13616.0,127.0,132.0,19199.0,20263.0,128.0,147.0,564.0,767.0,220.0,2033.0,4349.319402985075,221.0,51.52709035,16.0,3,75
2021,8,28,jeu,2021-08-19,103559.0,101497.0,558.0,187.0,14394.0,13800.0,123.0,132.0,22260.0,25338.0,148.0,147.0,571.0,969.0,216.0,1685.0,4097.891230769232,218.0,51.52709035,17.0,4,74
2021,8,28,ven,2021-08-20,107523.0,100948.0,592.0,187.0,14084.0,11630.0,85.0,132.0,26567.0,26688.0,160.0,147.0,460.0,1076.0,249.0,2307.0,4446.354032258064,202.0,51.52709035,18.0,5,73
2021,8,28,sam,2021-08-21,84987.0,94751.0,403.0,187.0,8560.0,6161.0,49.0,132.0,17472.0,17391.0,102.0,147.0,276.0,670.0,26.0,1602.0,2872.9873015873027,159.0,51.52709035,19.0,6,72
2021,8,29,lun,2021-08-23,78997.0,84803.0,426.0,187.0,14919.0,13427.0,109.0,132.0,18557.0,17922.0,126.0,147.0,588.0,809.0,216.0,1860.0,3903.302857142857,190.0,51.52709035,21.0,8,70
2021,8,29,mar,2021-08-24,98911.0,89789.0,486.0,187.0,14051.0,14194.0,119.0,132.0,18128.0,18194.0,117.0,147.0,585.0,763.0,211.0,1633.0,3892.8101492537317,232.0,51.52709035,22.0,9,69
2021,8,29,mer,2021-08-25,102039.0,90800.0,502.0,187.0,13882.0,11790.0,101.0,132.0,19139.0,17189.0,123.0,147.0,467.0,685.0,211.0,2035.0,4349.319402985075,217.0,51.52709035,23.0,10,68
2021,8,29,jeu,2021-08-26,119860.0,112957.0,552.0,187.0,15494.0,13578.0,122.0,132.0,24319.0,20819.0,143.0,147.0,533.0,978.0,222.0,1850.0,4097.891230769232,173.0,51.52709035,24.0,11,67
2021,8,29,ven,2021-08-27,97467.0,108178.0,530.0,187.0,14008.0,11829.0,130.0,132.0,25513.0,23960.0,162.0,147.0,496.0,1023.0,214.0,2562.0,4446.354032258064,218.0,51.52709035,25.0,12,66
2021,8,29,sam,2021-08-28,84067.0,86545.0,481.0,187.0,6838.0,5501.0,53.0,132.0,17517.0,16659.0,112.0,147.0,229.0,663.0,31.0,1512.0,2872.9873015873027,173.0,51.52709035,26.0,13,65
2021,8,26,lun,2021-08-30,89419.0,93306.0,472.0,187.0,11336.0,12123.0,101.0,132.0,17967.0,15739.0,124.0,147.0,519.0,953.0,216.0,2051.0,3903.302857142857,210.0,51.52709035,,15,63
2021,8,26,mar,2021-08-31,101045.0,91606.0,502.0,187.0,14992.0,11695.0,124.0,132.0,17190.0,15909.0,110.0,147.0,559.0,649.0,207.0,1565.0,3892.8101492537317,200.0,51.52709035,1.0,16,62
2021,9,26,mer,2021-09-01,110634.0,93182.0,479.0,187.0,12762.0,12656.0,121.0,132.0,16611.0,17146.0,111.0,147.0,565.0,780.0,202.0,2170.0,4349.319402985075,196.0,51.52709035,2.0,17,61
2021,6,26,jeu,2021-09-02,115240.0,104918.0,518.0,187.0,14370.0,13819.0,123.0,132.0,21472.0,21247.0,133.0,147.0,511.0,917.0,212.0,1778.0,4097.891230769232,200.0,51.52709035,3.0,18,60
2021,6,26,ven,2021-09-03,105202.0,109553.0,540.0,187.0,13214.0,13266.0,110.0,132.0,23924.0,23925.0,162.0,147.0,483.0,991.0,221.0,2522.0,4446.354032258064,191.0,51.52709035,4.0,19,59
2021,6,26,sam,2021-09-04,83595.0,86715.0,443.0,187.0,4911.0,4421.0,48.0,132.0,14312.0,16545.0,114.0,147.0,183.0,669.0,30.0,1455.0,2872.9873015873027,163.0,51.52709035,5.0,20,58
2021,9,27,lun,2021-09-06,76047.0,88583.0,445.0,187.0,12749.0,12013.0,101.0,132.0,18422.0,17074.0,105.0,147.0,502.0,755.0,215.0,2068.0,3903.302857142857,212.0,51.52709035,7.0,22,56
2021,9,27,mar,2021-09-07,102770.0,104410.0,483.0,187.0,14136.0,13188.0,126.0,132.0,15671.0,15684.0,100.0,147.0,551.0,658.0,200.0,1737.0,3892.8101492537317,213.0,51.52709035,8.0,23,55
2021,9,27,mer,2021-09-08,96417.0,94561.0,484.0,187.0,12838.0,12916.0,108.0,132.0,16467.0,15615.0,90.0,147.0,525.0,626.0,221.0,2221.0,4349.319402985075,220.0,51.52709035,9.0,24,54
2021,9,27,jeu,2021-09-09,114833.0,102498.0,486.0,187.0,13083.0,12990.0,103.0,132.0,21740.0,18894.0,131.0,147.0,530.0,865.0,217.0,1716.0,4097.891230769232,222.0,51.52709035,10.0,25,53
2021,9,27,ven,2021-09-10,94831.0,94317.0,493.0,187.0,10913.0,10306.0,91.0,132.0,24309.0,21400.0,129.0,147.0,456.0,935.0,220.0,2332.0,4446.354032258064,219.0,51.52709035,11.0,26,52
2021,9,27,sam,2021-09-11,79357.0,82003.0,405.0,187.0,6294.0,3550.0,36.0,132.0,13952.0,15459.0,104.0,147.0,162.0,606.0,26.0,1462.0,2872.9873015873027,193.0,51.52709035,12.0,27,51
2021,9,28,lun,2021-09-13,88999.0,100087.0,546.0,187.0,13342.0,11222.0,94.0,132.0,17006.0,16036.0,104.0,147.0,485.0,790.0,218.0,2195.0,3903.302857142857,188.0,51.52709035,14.0,29,49
2021,9,28,mar,2021-09-14,100744.0,98248.0,525.0,187.0,13962.0,11421.0,98.0,132.0,16580.0,14831.0,91.0,147.0,490.0,634.0,195.0,1717.0,3892.8101492537317,163.0,51.52709035,15.0,30,48
2021,9,28,mer,2021-09-15,96044.0,98016.0,501.0,187.0,13604.0,11351.0,94.0,132.0,16450.0,14694.0,98.0,147.0,501.0,675.0,208.0,2205.0,4349.319402985075,152.0,51.52709035,16.0,31,47
2021,9,28,jeu,2021-09-16,101776.0,104865.0,568.0,187.0,10722.0,10985.0,102.0,132.0,17820.0,18165.0,116.0,147.0,502.0,782.0,216.0,1757.0,4097.891230769232,149.0,51.52709035,17.0,32,46
2021,9,28,ven,2021-09-17,96925.0,98168.0,548.0,187.0,11800.0,10865.0,101.0,132.0,24523.0,21167.0,132.0,147.0,504.0,886.0,212.0,2233.0,4446.354032258064,149.0,51.52709035,18.0,33,45
2021,9,28,sam,2021-09-18,81955.0,74989.0,419.0,187.0,3757.0,4426.0,49.0,132.0,16713.0,14547.0,110.0,147.0,204.0,578.0,31.0,1263.0,2872.9873015873027,133.0,51.52709035,19.0,34,44
2021,9,29,lun,2021-09-20,80917.0,82349.0,447.0,187.0,11961.0,11244.0,107.0,132.0,16468.0,15299.0,96.0,147.0,532.0,1004.0,245.0,1915.0,3903.302857142857,172.0,51.52709035,21.0,36,42
2021,9,29,mar,2021-09-21,108999.0,94549.0,512.0,187.0,12030.0,8707.0,79.0,132.0,14869.0,14653.0,90.0,147.0,409.0,752.0,202.0,1593.0,3892.8101492537317,164.0,51.52709035,22.0,37,41
2021,9,29,mer,2021-09-22,89353.0,96674.0,535.0,187.0,14606.0,12809.0,106.0,132.0,15313.0,13472.0,83.0,147.0,536.0,816.0,202.0,2242.0,4349.319402985075,165.0,51.52709035,23.0,38,40
2021,9,29,jeu,2021-09-23,113361.0,105887.0,538.0,187.0,12306.0,10436.0,101.0,132.0,20493.0,19191.0,123.0,147.0,445.0,1076.0,215.0,1766.0,4097.891230769232,163.0,51.52709035,24.0,39,39
2021,9,29,ven,2021-09-24,91523.0,100199.0,514.0,187.0,11238.0,8999.0,97.0,132.0,23876.0,20901.0,145.0,147.0,413.0,981.0,221.0,2351.0,4446.354032258064,171.0,51.52709035,25.0,40,38
2021,9,29,sam,2021-09-25,84143.0,76520.0,390.0,187.0,5530.0,3129.0,27.0,132.0,15910.0,15238.0,105.0,147.0,149.0,631.0,104.83098591549296,1296.0,2872.9873015873027,129.0,51.52709035,26.0,41,37
2021,9,30,lun,2021-09-27,80624.0,79499.0,452.0,187.0,11172.0,11108.0,83.0,132.0,15815.0,16709.0,119.0,147.0,485.0,983.0,208.0,1801.0,3903.302857142857,170.0,51.52709035,28.0,43,35
2021,9,30,mar,2021-09-28,112498.0,91703.0,516.0,187.0,12610.0,10560.0,105.0,132.0,15634.0,14889.0,101.0,147.0,492.0,693.0,197.0,1542.0,3892.8101492537317,171.0,51.52709035,29.0,44,34
2021,9,30,mer,2021-09-29,94665.0,92516.0,504.0,188.0,11452.0,11606.0,102.0,139.0,16786.0,14703.0,102.0,151.0,516.0,685.0,197.0,2109.0,4349.319402985075,171.0,51.52709035,30.0,45,33
2021,9,30,jeu,2021-09-30,112024.0,99572.0,526.0,188.0,12086.0,9813.0,92.0,139.0,22384.0,19532.0,144.0,151.0,446.0,946.0,209.0,1636.0,4097.891230769232,163.0,51.52709035,31.0,46,32
